date,l_ipn,r_asn,f
05/09/2006,0,4766,2
05/09/2006,0,4837,2
05/09/2006,0,5384,1
05/09/2006,0,5466,2
05/09/2006,0,5483,1
05/09/2006,0,6432,2
05/09/2006,0,6461,1
05/09/2006,0,6713,1
05/09/2006,0,6724,1
05/09/2006,0,6830,2
05/09/2006,0,6871,1
05/09/2006,0,6939,1
05/09/2006,0,7015,1
05/09/2006,0,7470,5
05/09/2006,0,7482,2
05/09/2006,0,7738,1
05/09/2006,0,8075,1
05/09/2006,0,9121,2
05/09/2006,0,9371,1905
05/09/2006,0,9459,1
05/09/2006,0,11351,1
05/09/2006,0,11486,1
05/09/2006,0,11829,1
05/09/2006,0,13462,43
05/09/2006,0,13867,1
05/09/2006,0,15083,2
05/09/2006,0,15802,1
05/09/2006,0,19893,1
05/09/2006,0,20115,1
05/09/2006,0,21844,2
05/09/2006,0,25346,1
05/09/2006,0,34037,1
05/09/2006,2,81,2
05/09/2006,2,174,1
05/09/2006,2,209,75
05/09/2006,2,1312,142
05/09/2006,2,3561,7
05/09/2006,2,4323,4
05/09/2006,2,5650,125
05/09/2006,2,6360,1
05/09/2006,2,7018,214
05/09/2006,2,7132,2
05/09/2006,2,7377,141
05/09/2006,2,11414,24
05/09/2006,2,11939,14
05/09/2006,2,12182,8
05/09/2006,2,14425,74
05/09/2006,2,15083,2
05/09/2006,2,15169,4
05/09/2006,2,19918,325
05/09/2006,2,29863,4
05/09/2006,2,30099,7
05/09/2006,2,33260,8
05/09/2006,2,33650,28
05/09/2006,2,33651,8
05/09/2006,2,36856,2
05/09/2006,3,701,2
05/09/2006,3,2828,2
05/09/2006,3,4134,8
05/09/2006,3,4279,4
05/09/2006,3,4515,1
05/09/2006,3,4766,2
05/09/2006,3,6356,1
05/09/2006,3,6496,4
05/09/2006,3,9803,3
05/09/2006,3,12322,2
05/09/2006,3,15083,1
05/09/2006,3,15290,2
05/09/2006,3,16482,2
05/09/2006,3,35177,1
05/09/2006,3,39570,1
05/09/2006,4,2828,6
05/09/2006,4,3561,6
05/09/2006,4,4279,636
05/09/2006,4,4323,1
05/09/2006,4,4766,1
05/09/2006,4,6356,2
05/09/2006,4,7132,8
05/09/2006,4,9371,2
05/09/2006,4,14778,2
05/09/2006,4,15083,1
05/09/2006,4,19548,2
05/09/2006,4,22855,16
05/09/2006,4,23342,3
05/09/2006,4,26496,2
05/09/2006,4,29895,84
05/09/2006,4,31976,84
05/09/2006,4,33651,285
05/09/2006,5,4134,3
05/09/2006,5,6356,2
05/09/2006,6,701,2
05/09/2006,6,2828,2
05/09/2006,6,4134,15
05/09/2006,6,4279,2
05/09/2006,6,4515,1
05/09/2006,6,4766,2
05/09/2006,6,4812,2
05/09/2006,6,6140,1
05/09/2006,6,6356,1
05/09/2006,6,6496,6
05/09/2006,6,9394,1
05/09/2006,6,11303,1
05/09/2006,6,12322,1
05/09/2006,6,15083,2
05/09/2006,6,15290,2
05/09/2006,6,16482,2
05/09/2006,6,35177,4
05/09/2006,7,109,1
05/09/2006,7,1226,41
05/09/2006,7,2152,7
05/09/2006,7,3701,2
05/09/2006,7,4265,9
05/09/2006,7,6263,2
05/09/2006,7,6432,10
05/09/2006,7,7838,19
05/09/2006,7,8070,4
05/09/2006,7,9156,11
05/09/2006,7,10763,3
05/09/2006,7,11051,5
05/09/2006,7,15169,79
05/09/2006,7,17229,3
05/09/2006,7,17230,6
05/09/2006,7,18924,46
05/09/2006,7,20940,4
05/09/2006,7,21844,183
05/09/2006,7,27364,7
05/09/2006,7,36856,21
05/09/2006,8,109,1
05/09/2006,8,174,6
05/09/2006,8,299,3
05/09/2006,8,1653,8
05/09/2006,8,1668,19
05/09/2006,8,2152,1
05/09/2006,8,3701,1
05/09/2006,8,5662,45
05/09/2006,8,6461,1
05/09/2006,8,8075,2
05/09/2006,8,10763,2
05/09/2006,8,12168,1
05/09/2006,8,12222,3
05/09/2006,8,15169,274
05/09/2006,8,26914,8
05/09/2006,8,27364,2
05/09/2006,8,33070,1
05/09/2006,8,35177,1
05/09/2006,8,36856,4
05/09/2006,9,2152,1
05/09/2006,9,8070,1
05/09/2006,9,8075,2
05/09/2006,9,11922,1
06/09/2006,0,701,12
06/09/2006,0,2828,2
06/09/2006,0,2914,2
06/09/2006,0,3216,1
06/09/2006,0,3356,1
06/09/2006,0,3462,1
06/09/2006,0,3561,23
06/09/2006,0,3671,6
06/09/2006,0,4134,1
06/09/2006,0,4750,1
06/09/2006,0,4766,1
06/09/2006,0,4780,1
06/09/2006,0,4812,2
06/09/2006,0,4837,2
06/09/2006,0,5462,1
06/09/2006,0,5610,1
06/09/2006,0,6197,1
06/09/2006,0,6400,1
06/09/2006,0,6432,1
06/09/2006,0,6461,1
06/09/2006,0,6724,1
06/09/2006,0,6939,2
06/09/2006,0,7018,2
06/09/2006,0,7132,2
06/09/2006,0,7497,2
06/09/2006,0,8151,1
06/09/2006,0,8708,2
06/09/2006,0,9498,1
06/09/2006,0,9506,2
06/09/2006,0,9800,1
06/09/2006,0,9929,1
06/09/2006,0,12322,1
06/09/2006,0,13074,1
06/09/2006,0,13462,51
06/09/2006,0,13749,1
06/09/2006,0,13867,2
06/09/2006,0,14492,2
06/09/2006,0,15201,1
06/09/2006,0,15334,1
06/09/2006,0,15395,1
06/09/2006,0,16245,2
06/09/2006,0,17228,1
06/09/2006,0,17621,4
06/09/2006,0,17896,1
06/09/2006,0,18566,1
06/09/2006,0,19296,1
06/09/2006,0,19916,2
06/09/2006,0,20115,1
06/09/2006,0,27699,1
06/09/2006,0,29119,1
06/09/2006,0,29717,1
06/09/2006,0,30099,1
06/09/2006,0,32244,1
06/09/2006,0,33667,1
06/09/2006,0,34126,1
06/09/2006,0,35654,1
06/09/2006,0,36351,1
06/09/2006,2,25,5
06/09/2006,2,131,33
06/09/2006,2,209,99
06/09/2006,2,1312,85
06/09/2006,2,2152,42
06/09/2006,2,2914,3
06/09/2006,2,3561,15
06/09/2006,2,4323,1
06/09/2006,2,4760,10
06/09/2006,2,4983,6
06/09/2006,2,5650,212
06/09/2006,2,6364,3
06/09/2006,2,6432,2
06/09/2006,2,7018,153
06/09/2006,2,7132,6
06/09/2006,2,7377,85
06/09/2006,2,8001,1
06/09/2006,2,10763,2
06/09/2006,2,11414,27
06/09/2006,2,11486,1
06/09/2006,2,14425,5
06/09/2006,2,14719,6
06/09/2006,2,15169,16
06/09/2006,2,19918,104
06/09/2006,2,20940,6
06/09/2006,2,21844,100
06/09/2006,2,21910,2
06/09/2006,2,26803,9
06/09/2006,2,29668,5
06/09/2006,2,29863,12
06/09/2006,2,30099,3
06/09/2006,2,33260,5
06/09/2006,2,33419,1
06/09/2006,2,33650,19
06/09/2006,2,33651,38
06/09/2006,2,35845,1
06/09/2006,2,36017,1
06/09/2006,2,36856,3
06/09/2006,3,376,1
06/09/2006,3,4134,6
06/09/2006,3,4713,2
06/09/2006,3,4837,1
06/09/2006,3,7132,4
06/09/2006,3,7497,22
06/09/2006,3,13285,1
06/09/2006,3,13488,2
06/09/2006,3,13571,1
06/09/2006,3,15703,1
06/09/2006,3,16531,2
06/09/2006,4,2856,1
06/09/2006,4,3561,9
06/09/2006,4,4713,3
06/09/2006,4,6428,1
06/09/2006,4,7132,33
06/09/2006,4,7497,2
06/09/2006,4,8708,1
06/09/2006,4,14778,2
06/09/2006,4,17620,2
06/09/2006,4,20001,13
06/09/2006,4,22855,28
06/09/2006,4,23342,3
06/09/2006,4,31976,83
06/09/2006,4,33651,548
06/09/2006,6,376,1
06/09/2006,6,3269,14
06/09/2006,6,3352,1
06/09/2006,6,4134,6
06/09/2006,6,4713,1
06/09/2006,6,7132,11
06/09/2006,6,7497,22
06/09/2006,6,8708,2
06/09/2006,6,9803,1
06/09/2006,6,13488,4
06/09/2006,6,13571,1
06/09/2006,6,16531,4
06/09/2006,6,17964,2
06/09/2006,7,3,1
06/09/2006,7,109,2
06/09/2006,7,1741,5
06/09/2006,7,2033,5
06/09/2006,7,2152,3
06/09/2006,7,2914,2
06/09/2006,7,3246,5
06/09/2006,7,3356,2
06/09/2006,7,3561,8
06/09/2006,7,3701,2
06/09/2006,7,6057,2
06/09/2006,7,6356,4
06/09/2006,7,6432,8
06/09/2006,7,8070,3
06/09/2006,7,9156,4
06/09/2006,7,12222,4
06/09/2006,7,15169,63
06/09/2006,7,16582,5
06/09/2006,7,17234,2
06/09/2006,7,18924,52
06/09/2006,7,19024,1
06/09/2006,7,20940,1
06/09/2006,7,21844,85
06/09/2006,7,26347,1
06/09/2006,7,30217,10
06/09/2006,7,36856,10
06/09/2006,8,3,11
06/09/2006,8,109,2
06/09/2006,8,132,4
06/09/2006,8,209,2
06/09/2006,8,714,15
06/09/2006,8,1103,19
06/09/2006,8,1668,12
06/09/2006,8,2152,29
06/09/2006,8,2914,4
06/09/2006,8,3561,2
06/09/2006,8,3701,1
06/09/2006,8,4265,26
06/09/2006,8,5662,35
06/09/2006,8,6057,1
06/09/2006,8,6461,2
06/09/2006,8,7263,3
06/09/2006,8,8075,2
06/09/2006,8,8182,1
06/09/2006,8,10565,2
06/09/2006,8,10763,3
06/09/2006,8,10933,5
06/09/2006,8,11106,3
06/09/2006,8,11486,4
06/09/2006,8,11739,7
06/09/2006,8,14833,4
06/09/2006,8,15169,338
06/09/2006,8,16509,7
06/09/2006,8,16966,8
06/09/2006,8,17225,1
06/09/2006,8,20940,6
06/09/2006,8,23342,46
06/09/2006,8,30176,19
06/09/2006,8,30217,92
06/09/2006,8,35845,2
06/09/2006,8,36856,4
06/09/2006,9,2152,1
06/09/2006,9,8070,1
06/09/2006,9,8075,2
07/09/2006,0,209,1
07/09/2006,0,701,3
07/09/2006,0,2152,1
07/09/2006,0,2914,2
07/09/2006,0,3352,1
07/09/2006,0,3561,50
07/09/2006,0,3595,1
07/09/2006,0,3671,7
07/09/2006,0,4134,7
07/09/2006,0,4279,2
07/09/2006,0,4544,1
07/09/2006,0,4812,1
07/09/2006,0,4837,1
07/09/2006,0,4847,1
07/09/2006,0,6057,2
07/09/2006,0,6432,2
07/09/2006,0,6461,1
07/09/2006,0,6871,1
07/09/2006,0,6939,1
07/09/2006,0,7693,1
07/09/2006,0,8002,1
07/09/2006,0,8047,1
07/09/2006,0,8151,1
07/09/2006,0,8167,1
07/09/2006,0,8708,1
07/09/2006,0,9080,1
07/09/2006,0,9121,1
07/09/2006,0,9800,4
07/09/2006,0,9943,1
07/09/2006,0,11486,1
07/09/2006,0,13432,1
07/09/2006,0,13462,36
07/09/2006,0,13867,1
07/09/2006,0,14117,1
07/09/2006,0,14492,1
07/09/2006,0,14742,1
07/09/2006,0,16338,1
07/09/2006,0,21003,1
07/09/2006,0,21709,1
07/09/2006,0,26096,1
07/09/2006,0,26831,1
07/09/2006,0,29717,1
07/09/2006,0,30099,2
07/09/2006,0,30256,1
07/09/2006,0,33379,1
07/09/2006,0,35970,1
07/09/2006,0,36351,1
07/09/2006,2,131,148
07/09/2006,2,209,20
07/09/2006,2,1239,5
07/09/2006,2,1312,85
07/09/2006,2,2152,125
07/09/2006,2,2914,45
07/09/2006,2,3561,59
07/09/2006,2,3701,1
07/09/2006,2,4323,5
07/09/2006,2,4513,2
07/09/2006,2,4780,2
07/09/2006,2,4983,45
07/09/2006,2,5650,171
07/09/2006,2,6432,17
07/09/2006,2,7018,322
07/09/2006,2,7132,50
07/09/2006,2,7342,2
07/09/2006,2,7377,84
07/09/2006,2,7393,20
07/09/2006,2,7774,1
07/09/2006,2,7837,6
07/09/2006,2,8939,1
07/09/2006,2,9800,1
07/09/2006,2,9831,5
07/09/2006,2,10837,36
07/09/2006,2,10910,6
07/09/2006,2,10933,2
07/09/2006,2,11414,22
07/09/2006,2,11588,9
07/09/2006,2,12168,3
07/09/2006,2,12179,1
07/09/2006,2,12182,20
07/09/2006,2,13749,4
07/09/2006,2,13890,4
07/09/2006,2,14113,5
07/09/2006,2,14425,54
07/09/2006,2,14719,6
07/09/2006,2,14806,2
07/09/2006,2,15169,88
07/09/2006,2,16509,5
07/09/2006,2,16572,1
07/09/2006,2,17225,3
07/09/2006,2,18530,7
07/09/2006,2,19918,404
07/09/2006,2,20940,24
07/09/2006,2,21844,125
07/09/2006,2,23342,8
07/09/2006,2,25655,26
07/09/2006,2,25751,7
07/09/2006,2,25973,5
07/09/2006,2,26108,2
07/09/2006,2,26535,1
07/09/2006,2,26803,12
07/09/2006,2,26978,24
07/09/2006,2,29668,20
07/09/2006,2,29863,13
07/09/2006,2,33070,6
07/09/2006,2,33419,2
07/09/2006,2,33650,454
07/09/2006,2,33651,93
07/09/2006,2,36351,8
07/09/2006,2,36643,5
07/09/2006,2,36839,8
07/09/2006,2,36856,1
07/09/2006,3,4134,26
07/09/2006,3,4279,2
07/09/2006,3,4713,4
07/09/2006,3,4837,1
07/09/2006,3,9800,34
07/09/2006,3,27364,1
07/09/2006,4,3561,4
07/09/2006,4,4134,3
07/09/2006,4,4279,165
07/09/2006,4,4323,1
07/09/2006,4,4713,2
07/09/2006,4,6428,1
07/09/2006,4,7132,2
07/09/2006,4,8708,1
07/09/2006,4,9800,2
07/09/2006,4,14778,7
07/09/2006,4,19548,2
07/09/2006,4,20001,32
07/09/2006,4,22855,14
07/09/2006,4,23342,2
07/09/2006,4,29873,9
07/09/2006,4,31976,84
07/09/2006,4,33651,474
07/09/2006,6,4134,29
07/09/2006,6,4279,4
07/09/2006,6,4713,2
07/09/2006,6,4837,5
07/09/2006,6,9800,41
07/09/2006,6,27364,3
07/09/2006,6,33182,1
07/09/2006,7,109,5
07/09/2006,7,1239,10
07/09/2006,7,2152,1
07/09/2006,7,2200,18
07/09/2006,7,3265,7
07/09/2006,7,3614,8
07/09/2006,7,3701,2
07/09/2006,7,4589,19
07/09/2006,7,4837,3
07/09/2006,7,6057,2
07/09/2006,7,6496,2
07/09/2006,7,8070,1
07/09/2006,7,8075,2
07/09/2006,7,9156,10
07/09/2006,7,9800,1
07/09/2006,7,10532,1
07/09/2006,7,15169,89
07/09/2006,7,18924,48
07/09/2006,7,20940,1
07/09/2006,7,21844,181
07/09/2006,7,22171,4
07/09/2006,7,23123,2
07/09/2006,7,25973,30
07/09/2006,7,27364,3
07/09/2006,7,30315,8
07/09/2006,7,36856,23
07/09/2006,8,3,15
07/09/2006,8,8,5
07/09/2006,8,26,3
07/09/2006,8,27,5
07/09/2006,8,49,4
07/09/2006,8,70,32
07/09/2006,8,81,1
07/09/2006,8,109,5
07/09/2006,8,140,5
07/09/2006,8,174,3
07/09/2006,8,224,5
07/09/2006,8,237,4
07/09/2006,8,702,2
07/09/2006,8,786,5
07/09/2006,8,1103,3
07/09/2006,8,1109,3
07/09/2006,8,1312,31
07/09/2006,8,1668,8
07/09/2006,8,1742,4
07/09/2006,8,1749,6
07/09/2006,8,2152,32
07/09/2006,8,2200,2
07/09/2006,8,2914,6
07/09/2006,8,3265,19
07/09/2006,8,3356,5
07/09/2006,8,3561,26
07/09/2006,8,3701,1
07/09/2006,8,3957,9
07/09/2006,8,4837,1
07/09/2006,8,4847,3
07/09/2006,8,5650,3
07/09/2006,8,5662,21
07/09/2006,8,6057,1
07/09/2006,8,6461,2
07/09/2006,8,7575,4
07/09/2006,8,8075,2
07/09/2006,8,9167,2
07/09/2006,8,9800,1
07/09/2006,8,10763,4
07/09/2006,8,10910,2
07/09/2006,8,10933,5
07/09/2006,8,11106,10
07/09/2006,8,11303,1
07/09/2006,8,11486,13
07/09/2006,8,11588,5
07/09/2006,8,13749,1
07/09/2006,8,15169,688
07/09/2006,8,19262,4
07/09/2006,8,21840,1
07/09/2006,8,21844,14
07/09/2006,8,22915,3
07/09/2006,8,23342,2
07/09/2006,8,26201,6
07/09/2006,8,26238,2
07/09/2006,8,27364,1
07/09/2006,8,29668,2
07/09/2006,8,30081,11
07/09/2006,8,30217,136
07/09/2006,8,30315,3
07/09/2006,8,31708,25
07/09/2006,8,35845,1
07/09/2006,8,36856,15
07/09/2006,9,2152,1
07/09/2006,9,8070,3
08/09/2006,0,701,3
08/09/2006,0,2152,1
08/09/2006,0,2828,1
08/09/2006,0,3269,1
08/09/2006,0,3549,1
08/09/2006,0,3561,27
08/09/2006,0,3671,15
08/09/2006,0,4134,6
08/09/2006,0,4589,1
08/09/2006,0,4665,2
08/09/2006,0,4837,2
08/09/2006,0,5430,2
08/09/2006,0,6432,1
08/09/2006,0,6461,1
08/09/2006,0,6939,1
08/09/2006,0,6993,2
08/09/2006,0,7015,1
08/09/2006,0,7506,1
08/09/2006,0,7738,1
08/09/2006,0,8151,2
08/09/2006,0,8167,1
08/09/2006,0,8705,1
08/09/2006,0,9121,1
08/09/2006,0,9304,1
08/09/2006,0,9800,4
08/09/2006,0,9808,1
08/09/2006,0,11398,2
08/09/2006,0,11486,1
08/09/2006,0,12271,1
08/09/2006,0,12357,1
08/09/2006,0,12880,1
08/09/2006,0,13462,45
08/09/2006,0,13749,1
08/09/2006,0,14492,1
08/09/2006,0,15334,1
08/09/2006,0,16629,1
08/09/2006,0,17228,1
08/09/2006,0,18403,1
08/09/2006,0,19262,1
08/09/2006,0,19296,1
08/09/2006,0,26085,3
08/09/2006,0,26101,1
08/09/2006,0,26831,1
08/09/2006,0,27699,1
08/09/2006,0,32636,2
08/09/2006,2,131,12
08/09/2006,2,174,1
08/09/2006,2,209,29
08/09/2006,2,237,2
08/09/2006,2,701,22
08/09/2006,2,1312,84
08/09/2006,2,3561,5
08/09/2006,2,3659,1
08/09/2006,2,4134,2
08/09/2006,2,4323,5
08/09/2006,2,4983,6
08/09/2006,2,5650,103
08/09/2006,2,6315,2
08/09/2006,2,7018,149
08/09/2006,2,7132,13
08/09/2006,2,7377,84
08/09/2006,2,7859,3
08/09/2006,2,9800,1
08/09/2006,2,11414,20
08/09/2006,2,14425,40
08/09/2006,2,15169,16
08/09/2006,2,19918,533
08/09/2006,2,26803,5
08/09/2006,2,27596,2
08/09/2006,2,29863,4
08/09/2006,2,30099,8
08/09/2006,2,30315,24
08/09/2006,2,33260,8
08/09/2006,2,33650,68
08/09/2006,2,33651,39
08/09/2006,2,36384,3
08/09/2006,2,36828,3
08/09/2006,2,36856,2
08/09/2006,3,3301,1
08/09/2006,3,4134,52
08/09/2006,3,4665,2
08/09/2006,3,4837,2
08/09/2006,3,8062,1
08/09/2006,3,15083,1
08/09/2006,3,18566,2
08/09/2006,3,27364,1
08/09/2006,3,29550,1
08/09/2006,3,29802,2
08/09/2006,3,30083,1
08/09/2006,3,30256,2
08/09/2006,4,3301,2
08/09/2006,4,3561,4
08/09/2006,4,4134,3
08/09/2006,4,4665,2
08/09/2006,4,7132,1
08/09/2006,4,9800,2
08/09/2006,4,14778,6
08/09/2006,4,15169,1
08/09/2006,4,22855,13
08/09/2006,4,23342,2
08/09/2006,4,29873,5
08/09/2006,4,31976,83
08/09/2006,4,33651,210
08/09/2006,6,3301,4
08/09/2006,6,4134,26
08/09/2006,6,4665,5
08/09/2006,6,4837,3
08/09/2006,6,8062,2
08/09/2006,6,9800,33
08/09/2006,6,15083,2
08/09/2006,6,18566,2
08/09/2006,6,27364,4
08/09/2006,6,29550,2
08/09/2006,6,29802,1
08/09/2006,6,30083,1
08/09/2006,7,109,5
08/09/2006,7,553,13
08/09/2006,7,1239,5
08/09/2006,7,2152,1
08/09/2006,7,3701,1
08/09/2006,7,7018,1
08/09/2006,7,8062,2
08/09/2006,7,8070,1
08/09/2006,7,8075,2
08/09/2006,7,9156,7
08/09/2006,7,9800,1
08/09/2006,7,12181,4
08/09/2006,7,15083,4
08/09/2006,7,15169,33
08/09/2006,7,18924,48
08/09/2006,7,20940,1
08/09/2006,7,21844,63
08/09/2006,7,22171,2
08/09/2006,7,25973,12
08/09/2006,7,27364,12
08/09/2006,7,29550,2
08/09/2006,7,36856,13
08/09/2006,8,81,7
08/09/2006,8,109,4
08/09/2006,8,1668,5
08/09/2006,8,1706,24
08/09/2006,8,1784,3
08/09/2006,8,2152,26
08/09/2006,8,2857,3
08/09/2006,8,2914,6
08/09/2006,8,3561,10
08/09/2006,8,3701,11
08/09/2006,8,4605,1
08/09/2006,8,5662,18
08/09/2006,8,6641,2
08/09/2006,8,7151,1
08/09/2006,8,8001,3
08/09/2006,8,8062,1
08/09/2006,8,8075,2
08/09/2006,8,9148,3
08/09/2006,8,9371,4166
08/09/2006,8,9800,1
08/09/2006,8,11486,4
08/09/2006,8,11922,2
08/09/2006,8,12181,1
08/09/2006,8,14265,3
08/09/2006,8,15083,1
08/09/2006,8,15169,355
08/09/2006,8,21844,7
08/09/2006,8,22277,2
08/09/2006,8,26238,10
08/09/2006,8,27364,2
08/09/2006,8,29550,1
08/09/2006,8,29791,8
08/09/2006,8,30099,2
08/09/2006,8,30217,16
08/09/2006,8,30380,1
08/09/2006,8,31442,5
08/09/2006,8,36850,3
08/09/2006,8,36856,4
08/09/2006,9,2152,2
08/09/2006,9,8070,3
08/09/2006,9,8075,2
09/09/2006,0,81,2
09/09/2006,0,2519,1
09/09/2006,0,3356,1
09/09/2006,0,3561,27
09/09/2006,0,3595,2
09/09/2006,0,3671,2
09/09/2006,0,4134,4
09/09/2006,0,4279,2
09/09/2006,0,4766,2
09/09/2006,0,4837,1
09/09/2006,0,5089,1
09/09/2006,0,5617,9
09/09/2006,0,6871,1
09/09/2006,0,7017,1
09/09/2006,0,7132,11
09/09/2006,0,8052,1
09/09/2006,0,8737,1
09/09/2006,0,9038,1
09/09/2006,0,9394,6
09/09/2006,0,10738,1
09/09/2006,0,11351,1
09/09/2006,0,12322,1
09/09/2006,0,12996,1
09/09/2006,0,13462,18
09/09/2006,0,13867,1
09/09/2006,0,13890,22
09/09/2006,0,17639,1
09/09/2006,0,17712,1
09/09/2006,0,17799,1
09/09/2006,0,19262,2
09/09/2006,0,20258,1
09/09/2006,0,20804,1
09/09/2006,0,26085,2
09/09/2006,0,26101,3
09/09/2006,0,27357,1
09/09/2006,0,28502,2
09/09/2006,2,174,1
09/09/2006,2,209,1
09/09/2006,2,1312,83
09/09/2006,2,2519,1
09/09/2006,2,3561,3
09/09/2006,2,4134,1
09/09/2006,2,4323,9
09/09/2006,2,5617,15
09/09/2006,2,6360,1
09/09/2006,2,7018,128
09/09/2006,2,7132,3
09/09/2006,2,7377,85
09/09/2006,2,8001,1
09/09/2006,2,9394,1
09/09/2006,2,11414,6
09/09/2006,2,13890,59
09/09/2006,2,17712,1
09/09/2006,2,19181,1
09/09/2006,2,19918,378
09/09/2006,2,29863,7
09/09/2006,2,30099,2
09/09/2006,2,33260,5
09/09/2006,2,33651,87
09/09/2006,3,680,2
09/09/2006,3,2152,2
09/09/2006,3,2519,1
09/09/2006,3,3269,1
09/09/2006,3,4134,24
09/09/2006,3,4279,2
09/09/2006,3,4663,4
09/09/2006,3,5617,1
09/09/2006,3,6461,6
09/09/2006,3,9394,15
09/09/2006,3,13890,2
09/09/2006,3,17712,2
09/09/2006,3,29550,1
09/09/2006,3,29686,2
09/09/2006,3,30380,1
09/09/2006,4,2519,1
09/09/2006,4,4134,1
09/09/2006,4,4279,636
09/09/2006,4,4323,1
09/09/2006,4,5617,30
09/09/2006,4,6428,1
09/09/2006,4,9394,1
09/09/2006,4,13890,49
09/09/2006,4,14778,5
09/09/2006,4,17712,1
09/09/2006,4,30256,1
09/09/2006,4,31976,162
09/09/2006,4,33651,7
09/09/2006,6,680,2
09/09/2006,6,2519,1
09/09/2006,6,3269,2
09/09/2006,6,4134,3
09/09/2006,6,4279,2
09/09/2006,6,4637,1
09/09/2006,6,4663,4
09/09/2006,6,4812,2
09/09/2006,6,5617,1
09/09/2006,6,10026,1
09/09/2006,6,12357,2
09/09/2006,6,13890,1
09/09/2006,6,17712,1
09/09/2006,6,26496,1
09/09/2006,6,29550,6
09/09/2006,6,29686,2
09/09/2006,6,30256,2
09/09/2006,6,30380,1
09/09/2006,7,109,11
09/09/2006,7,2152,3
09/09/2006,7,3701,1
09/09/2006,7,6057,2
09/09/2006,7,8070,1
09/09/2006,7,8075,4
09/09/2006,7,9156,1
09/09/2006,7,15169,11
09/09/2006,7,18924,48
09/09/2006,7,21844,4
09/09/2006,7,25973,2
09/09/2006,7,29550,2
09/09/2006,7,36856,6
09/09/2006,8,3,54
09/09/2006,8,109,11
09/09/2006,8,378,3
09/09/2006,8,513,19
09/09/2006,8,701,3
09/09/2006,8,702,2
09/09/2006,8,1103,3
09/09/2006,8,1668,5
09/09/2006,8,1706,20
09/09/2006,8,1742,8
09/09/2006,8,1749,7
09/09/2006,8,1757,14
09/09/2006,8,2152,23
09/09/2006,8,2914,11
09/09/2006,8,3340,2
09/09/2006,8,3479,5
09/09/2006,8,3561,11
09/09/2006,8,3701,1
09/09/2006,8,3957,12
09/09/2006,8,3999,2
09/09/2006,8,4264,2
09/09/2006,8,4713,35
09/09/2006,8,5662,18
09/09/2006,8,6057,1
09/09/2006,8,6461,1
09/09/2006,8,6641,3
09/09/2006,8,7018,6
09/09/2006,8,7355,13
09/09/2006,8,8075,2
09/09/2006,8,8137,6
09/09/2006,8,10565,2
09/09/2006,8,10753,12
09/09/2006,8,10763,6
09/09/2006,8,10933,1
09/09/2006,8,11486,4
09/09/2006,8,13326,11
09/09/2006,8,15169,271
09/09/2006,8,16429,4
09/09/2006,8,21844,3
09/09/2006,8,22822,2
09/09/2006,8,26228,10
09/09/2006,8,26238,22
09/09/2006,8,29550,1
09/09/2006,8,29720,3
09/09/2006,8,30217,60
09/09/2006,8,30983,1
09/09/2006,8,36816,10
09/09/2006,8,36856,11
09/09/2006,9,2152,1
09/09/2006,9,8070,2
09/09/2006,9,8075,2
10/09/2006,0,209,1
10/09/2006,0,3320,1
10/09/2006,0,3561,11
10/09/2006,0,3671,15
10/09/2006,0,4134,4
10/09/2006,0,5089,2
10/09/2006,0,5377,1
10/09/2006,0,5731,1
10/09/2006,0,6140,1
10/09/2006,0,6147,1
10/09/2006,0,6871,1
10/09/2006,0,7029,1
10/09/2006,0,7132,4
10/09/2006,0,7497,2
10/09/2006,0,8452,1
10/09/2006,0,8529,1
10/09/2006,0,9080,1
10/09/2006,0,9121,1
10/09/2006,0,9141,1
10/09/2006,0,9415,1
10/09/2006,0,9498,1
10/09/2006,0,9800,5
10/09/2006,0,13462,30
10/09/2006,0,15475,1
10/09/2006,0,15641,2
10/09/2006,0,17227,1
10/09/2006,0,17858,1
10/09/2006,0,17968,1
10/09/2006,0,18881,1
10/09/2006,0,19262,1
10/09/2006,0,19296,1
10/09/2006,0,21391,1
10/09/2006,0,33322,2
10/09/2006,0,35970,1
10/09/2006,2,679,936
10/09/2006,2,1312,85
10/09/2006,2,2637,1
10/09/2006,2,3561,4
10/09/2006,2,3701,1
10/09/2006,2,4323,13
10/09/2006,2,6360,1
10/09/2006,2,7132,3
10/09/2006,2,7377,84
10/09/2006,2,7774,1
10/09/2006,2,9800,1
10/09/2006,2,19918,346
10/09/2006,2,29863,4
10/09/2006,2,30099,4
10/09/2006,2,33260,1
10/09/2006,2,33651,89
10/09/2006,3,1955,1
10/09/2006,3,4134,42
10/09/2006,3,4637,2
10/09/2006,3,4670,1
10/09/2006,3,4713,4
10/09/2006,3,5650,1
10/09/2006,3,7497,28
10/09/2006,3,9800,34
10/09/2006,3,10026,1
10/09/2006,3,21844,1
10/09/2006,3,26978,2
10/09/2006,3,29550,1
10/09/2006,4,4134,2
10/09/2006,4,6428,1
10/09/2006,4,7132,49
10/09/2006,4,7497,2
10/09/2006,4,9800,2
10/09/2006,4,14778,2
10/09/2006,4,29895,72
10/09/2006,4,31976,136
10/09/2006,6,1955,1
10/09/2006,6,4134,71
10/09/2006,6,4538,2
10/09/2006,6,4637,3
10/09/2006,6,5650,5
10/09/2006,6,7497,33
10/09/2006,6,9800,37
10/09/2006,6,10026,2
